date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,lat,long
2020-03-21,Brazil,AM,TOTAL,0,0,4,11,0,11,0.0,0.26541,0.0,,,,,-3.1186599999999998,-60.0212
2020-03-21,Brazil,AP,TOTAL,0,0,0,1,0,1,0.0,0.11824000000000001,0.0,,,,,0.034934,-51.0694
2020-03-21,Brazil,BA,TOTAL,0,0,7,41,0,41,0.0,0.27566999999999997,0.0,,,,,-12.9718,-38.5011
2020-03-21,Brazil,CE,TOTAL,0,0,16,84,0,68,0.0,0.9198299999999999,0.0,,,,,-20.8508,-46.711999999999996
2020-03-21,Brazil,DF,TOTAL,0,0,21,108,0,100,0.0,3.5817699999999997,0.0,,,,,-15.7795,-47.9297
2020-03-21,Brazil,ES,TOTAL,0,0,10,26,0,26,0.0,0.64698,0.0,,,,,-20.3155,-40.3128
2020-03-21,Brazil,GO,TOTAL,0,0,2,20,0,20,0.0,0.28497,0.0,,,,,-16.6864,-49.2643
2020-03-21,Brazil,MA,TOTAL,0,0,1,2,0,1,0.0,0.02827,0.0,,,,,-2.53874,-44.2825
2020-03-21,Brazil,MG,TOTAL,0,0,16,54,0,38,0.0,0.25509,0.0,,,,,-19.9102,-43.9266
2020-03-21,Brazil,MS,TOTAL,0,0,4,16,0,16,0.0,0.57575,0.0,,,,,-20.4486,-54.6295
2020-03-21,Brazil,MT,TOTAL,0,0,1,2,0,2,0.0,0.0574,0.0,,,,,-15.600999999999999,-56.0974
2020-03-21,Brazil,PA,TOTAL,0,0,0,2,0,2,0.0,0.02325,0.0,,,,,-1.4554,-48.4898
2020-03-21,Brazil,PB,TOTAL,0,0,0,1,0,1,0.0,0.02489,0.0,,,,,-7.1150899999999995,-34.8641
2020-03-21,Brazil,PE,TOTAL,0,0,3,33,0,30,0.0,0.34529,0.0,,,,,-8.046660000000001,-34.8771
2020-03-21,Brazil,PI,TOTAL,0,0,0,4,0,4,0.0,0.1222,0.0,,,,,-5.09194,-42.8034
2020-03-21,Brazil,PR,TOTAL,0,0,7,44,0,43,0.0,0.38482,0.0,,,,,-25.4195,-49.2646
2020-03-21,Brazil,RJ,TOTAL,1,3,10,119,3,119,0.01738,0.68926,0.02521,,,,,-22.9129,-43.2003
2020-03-21,Brazil,RN,TOTAL,0,0,3,9,0,6,0.0,0.25664000000000003,0.0,,,,,-5.79357,-35.1986
2020-03-21,Brazil,RO,TOTAL,0,0,2,3,0,1,0.0,0.1688,0.0,,,,,-8.760769999999999,-63.8999
2020-03-21,Brazil,RR,TOTAL,0,0,2,2,0,0,0.0,0.33016,0.0,,,,,2.82384,-60.6753
2020-03-21,Brazil,RS,TOTAL,0,0,26,69,0,60,0.0,0.60647,0.0,,,,,-30.0318,-51.2065
2020-03-21,Brazil,SC,TOTAL,0,0,18,57,0,51,0.0,0.79556,0.0,,,,,-27.5945,-48.5477
2020-03-21,Brazil,SE,TOTAL,0,0,3,10,0,10,0.0,0.43503000000000003,0.0,,,,,-10.9091,-37.0677
2020-03-21,Brazil,SP,TOTAL,6,15,63,459,15,459,0.03267,0.99959,0.03268,,,,,-23.5329,-46.6395
2020-03-21,Brazil,TO,TOTAL,0,0,1,2,0,2,0.0,0.12716,0.0,,,,,-10.24,-48.3558
2020-03-22,Brazil,AC,TOTAL,0,0,0,11,0,11,0.0,1.24726,0.0,,,,,-9.97499,-67.8243
2020-03-22,Brazil,AL,TOTAL,0,0,0,7,0,7,0.0,0.20975,0.0,,,,,-9.665989999999999,-35.735
2020-03-22,Brazil,AM,TOTAL,0,0,15,26,0,26,0.0,0.62732,0.0,,,,,-3.1186599999999998,-60.0212
2020-03-22,Brazil,AP,TOTAL,0,0,0,1,0,1,0.0,0.11824000000000001,0.0,,,,,0.034934,-51.0694
2020-03-22,Brazil,BA,TOTAL,0,0,14,55,0,49,0.0,0.3698,0.0,,,,,-12.9718,-38.5011
2020-03-22,Brazil,CE,TOTAL,0,0,41,125,0,112,0.0,1.3688,0.0,,,,,-20.8508,-46.711999999999996
2020-03-22,Brazil,DF,TOTAL,0,0,9,117,0,117,0.0,3.88025,0.0,,,,,-15.7795,-47.9297
2020-03-22,Brazil,ES,TOTAL,0,0,0,26,0,26,0.0,0.64698,0.0,,,,,-20.3155,-40.3128
2020-03-22,Brazil,GO,TOTAL,0,0,1,21,0,21,0.0,0.29922,0.0,,,,,-16.6864,-49.2643
2020-03-22,Brazil,MA,TOTAL,0,0,0,2,0,2,0.0,0.02827,0.0,,,,,-2.53874,-44.2825
2020-03-22,Brazil,MG,TOTAL,0,0,29,83,0,83,0.0,0.39209,0.0,,,,,-19.9102,-43.9266
2020-03-22,Brazil,MS,TOTAL,0,0,5,21,0,21,0.0,0.75567,0.0,,,,,-20.4486,-54.6295
2020-03-22,Brazil,MT,TOTAL,0,0,0,2,0,2,0.0,0.0574,0.0,,,,,-15.600999999999999,-56.0974
2020-03-22,Brazil,PA,TOTAL,0,0,2,4,0,4,0.0,0.0465,0.0,,,,,-1.4554,-48.4898
2020-03-22,Brazil,PB,TOTAL,0,0,0,1,0,1,0.0,0.02489,0.0,,,,,-7.1150899999999995,-34.8641
2020-03-22,Brazil,PE,TOTAL,0,0,4,37,0,37,0.0,0.38715,0.0,,,,,-8.046660000000001,-34.8771
2020-03-22,Brazil,PI,TOTAL,0,0,2,6,0,4,0.0,0.18331,0.0,,,,,-5.09194,-42.8034
2020-03-22,Brazil,PR,TOTAL,0,0,10,54,0,50,0.0,0.47228000000000003,0.0,,,,,-25.4195,-49.2646
2020-03-22,Brazil,RJ,TOTAL,0,3,67,186,3,186,0.01738,1.07733,0.016130000000000002,,,,,-22.9129,-43.2003
2020-03-22,Brazil,RN,TOTAL,0,0,4,13,0,9,0.0,0.3707,0.0,,,,,-5.79357,-35.1986
2020-03-22,Brazil,RO,TOTAL,0,0,0,3,0,3,0.0,0.1688,0.0,,,,,-8.760769999999999,-63.8999
2020-03-22,Brazil,RR,TOTAL,0,0,0,2,0,2,0.0,0.33016,0.0,,,,,2.82384,-60.6753
2020-03-22,Brazil,RS,TOTAL,0,0,8,77,0,72,0.0,0.67679,0.0,,,,,-30.0318,-51.2065
2020-03-22,Brazil,SC,TOTAL,0,0,11,68,0,57,0.0,0.94909,0.0,,,,,-27.5945,-48.5477
2020-03-22,Brazil,SE,TOTAL,0,0,0,10,0,10,0.0,0.43503000000000003,0.0,,,,,-10.9091,-37.0677
2020-03-22,Brazil,SP,TOTAL,7,22,172,631,22,631,0.04791,1.37416,0.03487,,,,,-23.5329,-46.6395
2020-03-22,Brazil,TO,TOTAL,0,0,3,5,0,2,0.0,0.31789,0.0,,,,,-10.24,-48.3558
2020-03-23,Brazil,AC,TOTAL,0,0,6,17,0,11,0.0,1.9275799999999998,0.0,,230.0,,,-9.97499,-67.8243
2020-03-23,Brazil,AL,TOTAL,0,0,1,8,0,7,0.0,0.23970999999999998,0.0,,120.0,,,-9.665989999999999,-35.735
2020-03-23,Brazil,AM,TOTAL,0,0,6,32,0,32,0.0,0.7720899999999999,0.0,,,,,-3.1186599999999998,-60.0212
2020-03-23,Brazil,AP,TOTAL,0,0,0,1,0,1,0.0,0.11824000000000001,0.0,,,,,0.034934,-51.0694
2020-03-23,Brazil,BA,TOTAL,0,0,8,63,0,63,0.0,0.42358,0.0,,1219.0,,,-12.9718,-38.5011
2020-03-23,Brazil,CE,TOTAL,0,0,39,164,0,163,0.0,1.79587,0.0,,,,,-20.8508,-46.711999999999996
2020-03-23,Brazil,DF,TOTAL,0,0,21,138,0,133,0.0,4.57671,0.0,,,,,-15.7795,-47.9297
2020-03-23,Brazil,ES,TOTAL,0,0,7,33,0,29,0.0,0.8211700000000001,0.0,5.0,739.0,,,-20.3155,-40.3128
2020-03-23,Brazil,GO,TOTAL,0,0,2,23,0,23,0.0,0.32771,0.0,,,,,-16.6864,-49.2643
2020-03-23,Brazil,MA,TOTAL,0,0,6,8,0,2,0.0,0.11307,0.0,,302.0,,,-2.53874,-44.2825
2020-03-23,Brazil,MG,TOTAL,0,0,45,128,0,128,0.0,0.6046600000000001,0.0,,7766.0,,,-19.9102,-43.9266
2020-03-23,Brazil,MS,TOTAL,0,0,0,21,0,21,0.0,0.75567,0.0,,,,,-20.4486,-54.6295
2020-03-23,Brazil,MT,TOTAL,0,0,4,6,0,2,0.0,0.17219,0.0,,,,,-15.600999999999999,-56.0974
2020-03-23,Brazil,PA,TOTAL,0,0,1,5,0,5,0.0,0.058120000000000005,0.0,,,,,-1.4554,-48.4898
2020-03-23,Brazil,PB,TOTAL,0,0,1,2,0,2,0.0,0.04977,0.0,,206.0,,,-7.1150899999999995,-34.8641
2020-03-23,Brazil,PE,TOTAL,0,0,5,42,0,42,0.0,0.43946999999999997,0.0,3.0,,,,-8.046660000000001,-34.8771
2020-03-23,Brazil,PI,TOTAL,0,0,0,6,0,6,0.0,0.18331,0.0,,,,,-5.09194,-42.8034
2020-03-23,Brazil,PR,TOTAL,0,0,6,60,0,56,0.0,0.52475,0.0,,,,,-25.4195,-49.2646
2020-03-23,Brazil,RJ,TOTAL,1,4,47,233,4,233,0.02317,1.34956,0.017169999999999998,,,,,-22.9129,-43.2003
2020-03-23,Brazil,RN,TOTAL,0,0,0,13,0,13,0.0,0.3707,0.0,,,,,-5.79357,-35.1986
2020-03-23,Brazil,RO,TOTAL,0,0,0,3,0,3,0.0,0.1688,0.0,,,,,-8.760769999999999,-63.8999
2020-03-23,Brazil,RR,TOTAL,0,0,0,2,0,2,0.0,0.33016,0.0,,,,,2.82384,-60.6753
2020-03-23,Brazil,RS,TOTAL,0,0,19,96,0,86,0.0,0.8437899999999999,0.0,,132.0,,,-30.0318,-51.2065
2020-03-23,Brazil,SC,TOTAL,0,0,18,86,0,68,0.0,1.20031,0.0,,410.0,,,-27.5945,-48.5477
2020-03-23,Brazil,SE,TOTAL,0,0,0,10,0,10,0.0,0.43503000000000003,0.0,,,,,-10.9091,-37.0677
2020-03-23,Brazil,SP,TOTAL,8,30,114,745,30,745,0.06533,1.62242,0.04027,,4743.0,,,-23.5329,-46.6395
2020-03-23,Brazil,TO,TOTAL,0,0,2,7,0,5,0.0,0.44505,0.0,,,,,-10.24,-48.3558
2020-03-24,Brazil,AC,TOTAL,0,0,4,21,0,17,0.0,2.3811299999999997,0.0,,230.0,,,-9.97499,-67.8243
2020-03-24,Brazil,AL,TOTAL,0,0,2,10,0,9,0.0,0.29964,0.0,1.0,120.0,,,-9.665989999999999,-35.735
2020-03-24,Brazil,AM,TOTAL,1,1,15,47,0,47,0.024130000000000002,1.13401,0.02128,1.0,,,,-3.1186599999999998,-60.0212
2020-03-24,Brazil,AP,TOTAL,0,0,0,1,0,1,0.0,0.11824000000000001,0.0,,,,,0.034934,-51.0694
2020-03-24,Brazil,BA,TOTAL,0,0,16,79,0,76,0.0,0.5311600000000001,0.0,1.0,1219.0,,,-12.9718,-38.5011
2020-03-24,Brazil,CE,TOTAL,0,0,21,185,0,182,0.0,2.02583,0.0,,,,,-20.8508,-46.711999999999996
2020-03-24,Brazil,DF,TOTAL,0,0,23,161,0,160,0.0,5.3394900000000005,0.0,1.0,,,,-15.7795,-47.9297
2020-03-24,Brazil,ES,TOTAL,0,0,7,40,0,33,0.0,0.99536,0.0,5.0,739.0,,,-20.3155,-40.3128
2020-03-24,Brazil,GO,TOTAL,0,0,6,29,0,27,0.0,0.4132,0.0,,,,,-16.6864,-49.2643
2020-03-24,Brazil,MA,TOTAL,0,0,0,8,0,8,0.0,0.11307,0.0,,302.0,,,-2.53874,-44.2825
2020-03-24,Brazil,MG,TOTAL,0,0,2,130,0,130,0.0,0.61411,0.0,,7766.0,,,-19.9102,-43.9266
2020-03-24,Brazil,MS,TOTAL,0,0,3,24,0,23,0.0,0.86362,0.0,,,,,-20.4486,-54.6295
2020-03-24,Brazil,MT,TOTAL,0,0,1,7,0,7,0.0,0.20089,0.0,,,,,-15.600999999999999,-56.0974
2020-03-24,Brazil,PA,TOTAL,0,0,0,5,0,5,0.0,0.058120000000000005,0.0,,,,,-1.4554,-48.4898
2020-03-24,Brazil,PB,TOTAL,0,0,1,3,0,3,0.0,0.07466,0.0,,206.0,,,-7.1150899999999995,-34.8641
2020-03-24,Brazil,PE,TOTAL,0,0,0,42,0,42,0.0,0.43946999999999997,0.0,5.0,,,,-8.046660000000001,-34.8771
2020-03-24,Brazil,PI,TOTAL,0,0,2,8,0,6,0.0,0.24441,0.0,,160.0,,,-5.09194,-42.8034
2020-03-24,Brazil,PR,TOTAL,0,0,10,70,0,65,0.0,0.61221,0.0,,1844.0,,,-25.4195,-49.2646
2020-03-24,Brazil,RJ,TOTAL,2,6,72,305,6,305,0.03475,1.76659,0.01967,1.0,,,,-22.9129,-43.2003
2020-03-24,Brazil,RN,TOTAL,0,0,1,14,0,13,0.0,0.39921999999999996,0.0,1.0,,,,-5.79357,-35.1986
2020-03-24,Brazil,RO,TOTAL,0,0,2,5,0,3,0.0,0.28134000000000003,0.0,,,,,-8.760769999999999,-63.8999
2020-03-24,Brazil,RR,TOTAL,0,0,6,8,0,2,0.0,1.32065,0.0,,,,,2.82384,-60.6753
2020-03-24,Brazil,RS,TOTAL,0,0,16,112,0,98,0.0,0.9844200000000001,0.0,3.0,132.0,,,-30.0318,-51.2065
2020-03-24,Brazil,SC,TOTAL,0,0,23,109,0,107,0.0,1.5213299999999998,0.0,,410.0,,,-27.5945,-48.5477
2020-03-24,Brazil,SE,TOTAL,0,0,5,15,0,15,0.0,0.65254,0.0,,,,,-10.9091,-37.0677
2020-03-24,Brazil,SP,TOTAL,10,40,65,810,40,810,0.08711,1.76397,0.04938,1.0,4572.0,,,-23.5329,-46.6395
2020-03-24,Brazil,TO,TOTAL,0,0,0,7,0,7,0.0,0.44505,0.0,,,,,-10.24,-48.3558
2020-03-25,Brazil,AC,TOTAL,0,0,2,23,0,23,0.0,2.6079,0.0,,230.0,,,-9.97499,-67.8243
2020-03-25,Brazil,AL,TOTAL,0,0,1,11,0,11,0.0,0.3296,0.0,1.0,207.0,,,-9.665989999999999,-35.735
2020-03-25,Brazil,AM,TOTAL,0,1,7,54,1,54,0.024130000000000002,1.3029,0.01852,1.0,,,,-3.1186599999999998,-60.0212
2020-03-25,Brazil,AP,TOTAL,0,0,1,2,0,1,0.0,0.23648000000000002,0.0,,183.0,,,0.034934,-51.0694
2020-03-25,Brazil,BA,TOTAL,0,0,12,91,0,84,0.0,0.6118399999999999,0.0,1.0,1219.0,,,-12.9718,-38.5011
2020-03-25,Brazil,CE,TOTAL,0,0,26,211,0,200,0.0,2.31054,0.0,,,,,-20.8508,-46.711999999999996
2020-03-25,Brazil,DF,TOTAL,0,0,34,195,0,160,0.0,6.46709,0.0,1.0,,,,-15.7795,-47.9297
2020-03-25,Brazil,ES,TOTAL,0,0,0,40,0,39,0.0,0.99536,0.0,5.0,1019.0,,,-20.3155,-40.3128
2020-03-25,Brazil,GO,TOTAL,0,0,6,35,0,29,0.0,0.49868999999999997,0.0,,,,,-16.6864,-49.2643
2020-03-25,Brazil,MA,TOTAL,0,0,0,8,0,8,0.0,0.11307,0.0,,302.0,,,-2.53874,-44.2825
2020-03-25,Brazil,MG,TOTAL,0,0,3,133,0,133,0.0,0.6282800000000001,0.0,,14227.0,,,-19.9102,-43.9266
2020-03-25,Brazil,MS,TOTAL,0,0,0,24,0,24,0.0,0.86362,0.0,,,,,-20.4486,-54.6295
2020-03-25,Brazil,MT,TOTAL,0,0,2,9,0,8,0.0,0.25829,0.0,,326.0,,,-15.600999999999999,-56.0974
2020-03-25,Brazil,PA,TOTAL,0,0,2,7,0,7,0.0,0.08137,0.0,,137.0,,,-1.4554,-48.4898
2020-03-25,Brazil,PB,TOTAL,0,0,2,5,0,3,0.0,0.12444000000000001,0.0,,206.0,,,-7.1150899999999995,-34.8641
2020-03-25,Brazil,PE,TOTAL,1,1,4,46,1,46,0.010459999999999999,0.48131999999999997,0.02174,5.0,,,,-8.046660000000001,-34.8771
2020-03-25,Brazil,PI,TOTAL,0,0,1,9,0,8,0.0,0.27496,0.0,,348.0,,,-5.09194,-42.8034
2020-03-25,Brazil,PR,TOTAL,0,0,27,97,0,81,0.0,0.84835,0.0,7.0,3588.0,,,-25.4195,-49.2646
2020-03-25,Brazil,RJ,TOTAL,2,8,65,370,6,370,0.04634,2.1430700000000003,0.02162,1.0,,,,-22.9129,-43.2003
2020-03-25,Brazil,RN,TOTAL,0,0,0,14,0,14,0.0,0.39921999999999996,0.0,1.0,478.0,,,-5.79357,-35.1986
2020-03-25,Brazil,RO,TOTAL,0,0,0,5,0,5,0.0,0.28134000000000003,0.0,,,,,-8.760769999999999,-63.8999
2020-03-25,Brazil,RR,TOTAL,0,0,0,8,0,8,0.0,1.32065,0.0,,,,,2.82384,-60.6753
2020-03-25,Brazil,RS,TOTAL,1,1,50,162,1,123,0.008790000000000001,1.4239,0.00617,3.0,132.0,,,-30.0318,-51.2065
2020-03-25,Brazil,SC,TOTAL,0,0,13,122,0,109,0.0,1.7027700000000001,0.0,,325.0,,,-27.5945,-48.5477
2020-03-25,Brazil,SE,TOTAL,0,0,1,16,0,16,0.0,0.69605,0.0,,,,,-10.9091,-37.0677
2020-03-25,Brazil,SP,TOTAL,8,48,52,862,48,862,0.10453,1.87722,0.05567999999999999,1.0,4300.0,,,-23.5329,-46.6395
2020-03-25,Brazil,TO,TOTAL,0,0,0,7,0,7,0.0,0.44505,0.0,,,,,-10.24,-48.3558
2020-03-26,Brazil,AC,TOTAL,0,0,1,24,0,24,0.0,2.72129,0.0,,76.0,,,-9.97499,-67.8243
2020-03-26,Brazil,AL,TOTAL,0,0,0,11,0,11,0.0,0.3296,0.0,1.0,274.0,,,-9.665989999999999,-35.735
2020-03-26,Brazil,AM,TOTAL,0,1,13,67,1,67,0.024130000000000002,1.61656,0.01493,1.0,,,,-3.1186599999999998,-60.0212
2020-03-26,Brazil,AP,TOTAL,0,0,0,2,0,2,0.0,0.23648000000000002,0.0,,183.0,,,0.034934,-51.0694
2020-03-26,Brazil,BA,TOTAL,0,0,17,108,0,104,0.0,0.72614,0.0,16.0,,,,-12.9718,-38.5011
2020-03-26,Brazil,CE,TOTAL,3,3,26,237,3,235,0.03285,2.59525,0.01266,,4129.0,,,-20.8508,-46.711999999999996
2020-03-26,Brazil,DF,TOTAL,0,0,6,201,0,200,0.0,6.6660699999999995,0.0,1.0,,,,-15.7795,-47.9297
2020-03-26,Brazil,ES,TOTAL,0,0,8,48,0,39,0.0,1.1944299999999999,0.0,5.0,1039.0,,,-20.3155,-40.3128
2020-03-26,Brazil,GO,TOTAL,1,1,4,39,1,39,0.01425,0.55569,0.025639999999999996,,,,,-16.6864,-49.2643
2020-03-26,Brazil,MA,TOTAL,0,0,2,10,0,10,0.0,0.14134000000000002,0.0,,728.0,,,-2.53874,-44.2825
2020-03-26,Brazil,MG,TOTAL,0,0,20,153,0,153,0.0,0.7227600000000001,0.0,,17409.0,,,-19.9102,-43.9266
2020-03-26,Brazil,MS,TOTAL,0,0,1,25,0,25,0.0,0.89961,0.0,,,,,-20.4486,-54.6295
2020-03-26,Brazil,MT,TOTAL,0,0,2,11,0,11,0.0,0.31569,0.0,,326.0,,,-15.600999999999999,-56.0974
2020-03-26,Brazil,PA,TOTAL,0,0,6,13,0,13,0.0,0.15111,0.0,,97.0,,,-1.4554,-48.4898
2020-03-26,Brazil,PB,TOTAL,0,0,1,6,0,5,0.0,0.14932,0.0,,206.0,,,-7.1150899999999995,-34.8641
2020-03-26,Brazil,PE,TOTAL,2,3,2,48,3,48,0.031389999999999994,0.50225,0.0625,5.0,,,,-8.046660000000001,-34.8771
2020-03-26,Brazil,PI,TOTAL,0,0,0,9,0,9,0.0,0.27496,0.0,,348.0,,,-5.09194,-42.8034
2020-03-26,Brazil,PR,TOTAL,0,0,9,106,0,102,0.0,0.92706,0.0,7.0,3487.0,,,-25.4195,-49.2646
2020-03-26,Brazil,RJ,TOTAL,1,9,51,421,9,421,0.052129999999999996,2.43847,0.02138,1.0,4471.0,,,-22.9129,-43.2003
2020-03-26,Brazil,RN,TOTAL,0,0,5,19,0,19,0.0,0.5418,0.0,1.0,1125.0,,,-5.79357,-35.1986
2020-03-26,Brazil,RO,TOTAL,0,0,1,6,0,5,0.0,0.3376,0.0,,,,,-8.760769999999999,-63.8999
2020-03-26,Brazil,RR,TOTAL,0,0,2,10,0,8,0.0,1.6508200000000002,0.0,,,,,2.82384,-60.6753
2020-03-26,Brazil,RS,TOTAL,0,1,28,190,1,168,0.008790000000000001,1.67,0.00526,3.0,258.0,,,-30.0318,-51.2065
2020-03-26,Brazil,SC,TOTAL,1,1,27,149,1,122,0.01396,2.0796099999999997,0.00671,,325.0,,,-27.5945,-48.5477
2020-03-26,Brazil,SE,TOTAL,0,0,0,16,0,16,0.0,0.69605,0.0,,,,,-10.9091,-37.0677
2020-03-26,Brazil,SP,TOTAL,10,58,191,1053,58,1052,0.12630999999999998,2.29317,0.05508,1.0,14312.0,,,-23.5329,-46.6395
2020-03-26,Brazil,TO,TOTAL,0,0,1,8,0,7,0.0,0.50863,0.0,,,,,-10.24,-48.3558
2020-03-27,Brazil,AC,TOTAL,0,0,1,25,0,25,0.0,2.83468,0.0,,76.0,,,-9.97499,-67.8243
2020-03-27,Brazil,AL,TOTAL,0,0,1,12,0,11,0.0,0.35957,0.0,1.0,274.0,,,-9.665989999999999,-35.735
2020-03-27,Brazil,AM,TOTAL,0,1,14,81,1,81,0.024130000000000002,1.95435,0.01235,1.0,,,,-3.1186599999999998,-60.0212
2020-03-27,Brazil,AP,TOTAL,0,0,1,3,0,2,0.0,0.35472,0.0,,183.0,,,0.034934,-51.0694
2020-03-27,Brazil,BA,TOTAL,0,0,15,123,0,115,0.0,0.827,0.0,16.0,,,,-12.9718,-38.5011
2020-03-27,Brazil,CE,TOTAL,0,3,45,282,3,282,0.03285,3.08802,0.01064,,4129.0,,,-20.8508,-46.711999999999996
2020-03-27,Brazil,DF,TOTAL,0,0,40,241,0,230,0.0,7.992660000000001,0.0,1.0,,,,-15.7795,-47.9297
2020-03-27,Brazil,ES,TOTAL,0,0,6,54,0,47,0.0,1.3437299999999999,0.0,5.0,1039.0,,,-20.3155,-40.3128
2020-03-27,Brazil,GO,TOTAL,0,1,10,49,1,49,0.01425,0.69817,0.02041,,,,,-16.6864,-49.2643
2020-03-27,Brazil,MA,TOTAL,0,0,3,13,0,13,0.0,0.18374000000000001,0.0,,728.0,,,-2.53874,-44.2825
2020-03-27,Brazil,MG,TOTAL,0,0,36,189,0,189,0.0,0.8928200000000001,0.0,,21691.0,,,-19.9102,-43.9266
2020-03-27,Brazil,MS,TOTAL,0,0,3,28,0,28,0.0,1.00756,0.0,,,,,-20.4486,-54.6295
2020-03-27,Brazil,MT,TOTAL,0,0,0,11,0,11,0.0,0.31569,0.0,,326.0,,,-15.600999999999999,-56.0974
2020-03-27,Brazil,PA,TOTAL,0,0,3,16,0,13,0.0,0.18598,0.0,,115.0,,,-1.4554,-48.4898
2020-03-27,Brazil,PB,TOTAL,0,0,4,10,0,9,0.0,0.24886999999999998,0.0,,206.0,,,-7.1150899999999995,-34.8641
2020-03-27,Brazil,PE,TOTAL,1,4,9,57,4,56,0.04185,0.59642,0.07017999999999999,5.0,,,,-8.046660000000001,-34.8771
2020-03-27,Brazil,PI,TOTAL,1,1,1,10,0,9,0.03055,0.30551,0.1,,348.0,,,-5.09194,-42.8034
2020-03-27,Brazil,PR,TOTAL,2,2,19,125,2,119,0.017490000000000002,1.09323,0.016,7.0,1078.0,,,-25.4195,-49.2646
2020-03-27,Brazil,RJ,TOTAL,1,10,72,493,10,493,0.057920000000000006,2.8555,0.02028,1.0,4471.0,,,-22.9129,-43.2003
2020-03-27,Brazil,RN,TOTAL,0,0,9,28,0,28,0.0,0.7984399999999999,0.0,1.0,1125.0,,,-5.79357,-35.1986
2020-03-27,Brazil,RO,TOTAL,0,0,0,6,0,6,0.0,0.3376,0.0,,,,,-8.760769999999999,-63.8999
2020-03-27,Brazil,RR,TOTAL,0,0,2,12,0,10,0.0,1.98098,0.0,,,,,2.82384,-60.6753
2020-03-27,Brazil,RS,TOTAL,1,2,7,197,2,195,0.017580000000000002,1.73153,0.01015,3.0,258.0,,,-30.0318,-51.2065
2020-03-27,Brazil,SC,TOTAL,0,1,14,163,1,149,0.01396,2.27501,0.00613,,325.0,,,-27.5945,-48.5477
2020-03-27,Brazil,SE,TOTAL,0,0,0,16,0,16,0.0,0.69605,0.0,,,,,-10.9091,-37.0677
2020-03-27,Brazil,SP,TOTAL,10,68,170,1223,68,1223,0.14809,2.66338,0.0556,1.0,14312.0,,,-23.5329,-46.6395
2020-03-27,Brazil,TO,TOTAL,0,0,1,9,0,8,0.0,0.5722,0.0,,,,,-10.24,-48.3558
2020-03-28,Brazil,AC,TOTAL,0,0,0,25,0,25,0.0,2.83468,0.0,,76.0,,,-9.97499,-67.8243
2020-03-28,Brazil,AL,TOTAL,0,0,2,14,0,14,0.0,0.41949,0.0,1.0,274.0,,,-9.665989999999999,-35.735
2020-03-28,Brazil,AM,TOTAL,0,1,30,111,1,111,0.024130000000000002,2.6781900000000003,0.009009999999999999,1.0,121.0,,,-3.1186599999999998,-60.0212
2020-03-28,Brazil,AP,TOTAL,0,0,1,4,0,4,0.0,0.47296000000000005,0.0,,292.0,,,0.034934,-51.0694
2020-03-28,Brazil,BA,TOTAL,0,0,4,127,0,127,0.0,0.8538899999999999,0.0,16.0,,,,-12.9718,-38.5011
2020-03-28,Brazil,CE,TOTAL,1,4,40,322,4,314,0.0438,3.5260300000000004,0.01242,,4129.0,,,-20.8508,-46.711999999999996
2020-03-28,Brazil,DF,TOTAL,0,0,19,260,0,260,0.0,8.62278,0.0,1.0,,,,-15.7795,-47.9297
2020-03-28,Brazil,ES,TOTAL,0,0,7,61,0,53,0.0,1.5179200000000002,0.0,12.0,984.0,,,-20.3155,-40.3128
2020-03-28,Brazil,GO,TOTAL,0,1,7,56,1,56,0.01425,0.79791,0.01786,,,,,-16.6864,-49.2643
2020-03-28,Brazil,MA,TOTAL,0,0,2,15,0,14,0.0,0.21201,0.0,,728.0,,,-2.53874,-44.2825
2020-03-28,Brazil,MG,TOTAL,0,0,16,205,0,205,0.0,0.96841,0.0,,22974.0,,,-19.9102,-43.9266
2020-03-28,Brazil,MS,TOTAL,0,0,3,31,0,31,0.0,1.11551,0.0,,,,,-20.4486,-54.6295
2020-03-28,Brazil,MT,TOTAL,0,0,2,13,0,13,0.0,0.37308,0.0,,326.0,,,-15.600999999999999,-56.0974
2020-03-28,Brazil,PA,TOTAL,0,0,2,18,0,17,0.0,0.20923000000000003,0.0,,115.0,,,-1.4554,-48.4898
2020-03-28,Brazil,PB,TOTAL,0,0,4,14,0,14,0.0,0.34842,0.0,3.0,206.0,,,-7.1150899999999995,-34.8641
2020-03-28,Brazil,PE,TOTAL,1,5,11,68,5,68,0.052320000000000005,0.7115199999999999,0.07353,9.0,,,,-8.046660000000001,-34.8771
2020-03-28,Brazil,PI,TOTAL,0,1,1,11,1,11,0.03055,0.33605999999999997,0.09091,,348.0,,,-5.09194,-42.8034
2020-03-28,Brazil,PR,TOTAL,0,2,12,137,2,133,0.017490000000000002,1.1981899999999999,0.0146,7.0,968.0,,,-25.4195,-49.2646
2020-03-28,Brazil,RJ,TOTAL,3,13,65,558,13,558,0.0753,3.23198,0.0233,1.0,4471.0,,,-22.9129,-43.2003
2020-03-28,Brazil,RN,TOTAL,1,1,40,68,0,45,0.02852,1.9390599999999998,0.014709999999999999,1.0,1130.0,,,-5.79357,-35.1986
